410,scent,n. 气味，香味，痕迹 vt. 闻出，发觉，使充满味道，得到...的暗示 vi. 嗅闻，循着遗臭追踪，散发气味
411,schedule,n. 时间表， 一览表， 计划 vt. 安排， 计划， 预定， 编制目录
412,scholarship,n. 奖学金， 学问， 学识
413,scientific,adj. 科学的
414,scope,n. 能力，范围，眼界，机会，余地 vt. 仔细研究
415,score,n.得分； 分数； 总谱； 20个 v.得分； 记分； 评分； 获得胜利
416,scramble,n. 攀爬，混乱，紧急起飞 vt. 胡乱抓取，混杂，扰乱 vi. 乱抓，争抢，杂乱地生长，紧急起飞
417,script,n. 原稿，手稿，脚本 vi. 写剧本
418,sculpture,n. 雕塑 vt. 雕刻，雕塑 vi. 当雕刻师
419,seal,n. 印章， 封条， 海豹 v. 盖印， 封闭， 猎海豹
420,section,n. 零件，部分，章节，区域，部门，路段，断面 vt. 划分，切开 vi. 划分
421,sector,n. 扇形，扇区，部门，区域 vt. 分区
422,secure,adj.安全的； 牢固的； 有把握的； 安心的 vt.保护； （使）获得； 使安全； 担保 vi.获得安全，变得安全； 安全，保险； 承保，担保； [航海学]停止工作
423,seek,n. 找寻 v. 寻求，寻找，搜索
424,segment,n. 部分 v. 部分，段，分割 vt. 分割
425,segregate,adj. 分离的， 被隔离的 v. 分离， 隔离， 分凝
426,seize,vt. 抓住，攻占，理解，侵袭 vi. 抓住，卡住，终止
427,select,adj. 精选的 n. 被挑选出来的人或物 v. 选择 vi. 选择，挑选，选拔 vt. 选择，挑选
428,semester,n. 学期
429,senior,n. 年长者，上司，毕业班学生 adj. 年长的，高级的，资深的
430,sensible,adj. 可察觉的，意识到的，实用的 n. 可感知物
431,sensitive,adj. 敏感的，灵敏的，易受伤害的，感光的，善解人意的  n. 敏感的人
432,superior,n. 上级，高手，上标 adj. 上层的，上好的，出众的，高傲的
433,supervise,vt. 监督，管理，指导
434,supplement,n. 补充物，增刊 vt. 补充，增补
435,supplementary,adj. 补充的， 附加的
436,suppose,vt.假定； 猜想，推测； 认为； 让（用于祈祷语气） vi.想象，猜想
437,supreme,adj. 最高的， 至上的， 极度的
438,surge,n. 汹涌，澎湃 vi. 汹涌；强烈感到；飞涨 vt. 放开，松手
439,surgery,n. 外科，外科手术， 诊所
440,surpass,vt. 超越，凌驾，胜过
441,surplus,adj. 多余的，过剩的 n. 过剩，剩余物，盈余，顺差
442,surrender,vt. &amp;vi. 投降，让与，屈服 n. 投降，屈服，放弃
443,survey,n. 调查; 纵览， 视察， 测量 vt. 审视， 视察， 通盘考虑， 调查; 勘测 vi. 测量， 勘测
444,survival,n. 生存，幸存者
445,survive,vt. 比…活得长，幸免于难，艰难度过 vi. 活着， 继续存在
446,suspect,vt.猜疑（是）； 怀疑，不信任； 怀疑…有罪 n.嫌疑犯 vi.怀疑
447,suspend,v. 推迟，悬(浮)，挂，暂停，取消 vi. 吊，悬浮 vt. 悬，挂，吊，暂停，中止
448,suspicious,adj. 可疑的，多疑的
449,sustain,vt. 承受， 支持， 经受， 维持
450,swear,n. 发誓， 誓言 vt. &amp;vi. 发誓， 宣誓， 咒骂
451,sweep,vt. 扫除，拂去，掠过，席卷，扫视，全胜 vi. 打扫，席卷，昂首阔步地走，连绵，全胜 n. 扫除，席卷，搜寻，挥动，范围，风帆，(竞赛中)全胜，连绵一片，赌金
452,swift,adj. 快的，迅速的 adv. 快速地 n. 雨燕，线轴
453,switch,n. 开关， 电门，闸，转换器， vt. &amp;vi. 鞭打，转轨，交换，突然转变， 摆动，接通或切断…电流
454,syllabus,n. 摘要，课程表
455,symbol,n. 符号， 标志， 象征
456,symbolize,v. 象征， 用记号表现
457,sympathetic,adj. 同情的，共鸣的 n. 交感神经
458,symptom,n. 症状， 征兆
459,systematic,adj. 有系统的， 分类的， 体系的
460,transit,n. 经过，运输 vt. 穿越，旋转 vi. 越过
461,translate,vt. 翻译；转化；解释；转变为；调动 vi. 翻译
462,transmit,vt. 传输， 传送， 代代相传， 传达 vi. (以无线电或有线电的方式)发送信号
463,transparent,adj. 透明的， 明显的， 清晰的
464,transplant,vt. 移居， 移栽(植物)， 移植(器官) vi. 能经得住移植 n. 移植， 被移植的事物
465,transport,n.运输、运输工具；(常用复数）强烈的情绪、狂喜或狂怒 vt. 运输；流放；为强烈的情绪所激动
466,trap,n. 圈套，陷阱，困境，双轮轻便马车  vt. &amp;vi. 设圈套，设陷阱
467,treasure,n. 宝物，财富 v. 珍爱，重视，储藏
468,treatment,n. 治疗，疗法，处理
469,treaty,n. 条约， 协定
470,tremble,vi. 发抖；战栗；焦虑；摇晃 vt. 使挥动；用颤抖的声音说出 n. 颤抖；战栗；摇晃
471,tremendous,adj. 巨大的， 惊人的
472,trend,n. 趋势，倾向，方位 vi. 倾向，转向
473,trial,n.试验； [法]审讯，审判； 磨难，困难； [体]选拔赛 adj.试验的； [法]审讯的
474,tricky,adj. 狡猾的，欺骗的，棘手的
475,trifle,n. 琐事；蛋糕；少量 vi. 开玩笑；闲混；嘲弄 vt. 浪费；虚度
476,trigger,vt. 引发，引起；触发 vi. 松开扳柄 n. 扳机；[电子] 触发器；制滑机
477,triple,n. 三倍之数，三个一组 adj. 三倍的
478,triumph,n. 凯旋，欢欣 vi. 得胜，成功，庆功
479,trivial,adj. 琐碎的， 不重要的
480,trunk,n. 树干，躯干， 干线， (汽车后部)行李箱，象鼻
481,trustworthy,adj. 可信赖的
482,tuition,n. 教诲，教学，学费
483,tunnel,n. 隧道，地下道 v. 挖隧道
484,tutor,n. 家庭教师，导师 vt. 监护，指导 vi. 当导师(私人教师)
485,tutorial,n. 个别指导 adj. 个别指导的
486,twilight,n. 黄昏，微光，略知 v. 使微明
487,twin,n.孪生儿之一，双胞胎之一； 两个相像的人或物之一； 孪晶； 双人床 vt.尤用于英国)使结成姊妹城市； 使（两人或两事物）紧密结合； 使偶合； 使相连 adj.成对的； 成双的； 双重的； 双联的
488,typical,adj. 典型的， 有代表性的
489,wander,vt. 闲逛走过 vi. 游荡，漫步，流浪，蜿蜒曲折，离群失散，走神 n. 游荡，闲逛，流浪，离群失散
490,wardrobe,n. 衣柜，衣橱 n. 全部服装
491,weave,n. 编法， 织法， 编织 v. 编织， 组合， 编排
492,weight,n. 重量，体重，重担 vt. 使...负重， 使倾斜
493,welfare,n. 福利，社会保障，幸福 adj. 福利的
494,whereas,conj.&amp;amp;adv. 然而，却，反之
495,whereby,adv. 借此(在...旁，凭什么)
496,wholesome,adj. 有益健康的， 合乎卫生的， 健全的
497,wicked,adj. 邪恶的；恶劣的；不道德的；顽皮的
498,widespread,adj. 分布(或散布)广的，普遍的
499,wisdom,n. 智慧，学问
500,withdraw,vt. 撤回，取回，撤退 vi. 退回，撤退
501,witness,n. 目击者，证人 vt. 目击，见证， 出席， 观察， 经历 vi. 为(宗教信仰)做见证， 证明
502,workload,n. 工作量
